ParcelID,Address,Ward,Neigh,AssN,Usage,Description,Value *,Front,Side1,LotSF,Add#,Street,laglng,latlng
36290201300,3828-30 Kennerly Av,3,59,309,Vacant Lot,,,45.0,100.0,4539.0,3828,Kennerly,"{'lat': 38.655902, 'lng': -90.226609}","{'lat': 38.655902, 'lng': -90.226609}"
36290201400,3824-6 Kennerly Av,3,59,309,Vacant Lot,,,45.0,100.0,4570.0,3824,Kennerly,"{'lat': 38.655841, 'lng': -90.226468}","{'lat': 38.655841, 'lng': -90.226468}"
36290201500,3820-2 Kennerly Av,3,59,309,Vacant Lot,,,45.0,100.0,4275.0,3820,Kennerly,"{'lat': 38.655781, 'lng': -90.22632999999999}","{'lat': 38.655781, 'lng': -90.22632999999999}"
36290201600,3816-8 Kennerly Av,3,59,309,Vacant Lot,,,45.0,100.0,4538.0,3816,Kennerly,"{'lat': 38.655722, 'lng': -90.226193}","{'lat': 38.655722, 'lng': -90.226193}"
36290201700,3812-4 Kennerly Av,3,59,309,Vacant Lot,,,45.0,100.0,4412.0,3812,Kennerly,"{'lat': 38.65566099999999, 'lng': -90.2260529}","{'lat': 38.65566099999999, 'lng': -90.2260529}"
36290201800,3806-8 Kennerly Av,3,59,309,Vacant Lot,,,40.0,100.0,3751.0,3806,Kennerly,"{'lat': 38.655606, 'lng': -90.22592499999999}","{'lat': 38.655606, 'lng': -90.22592499999999}"
36290201900,3802-4 Kennerly Av,3,59,309,Vacant Lot,,,40.0,100.0,4021.0,3802,Kennerly,"{'lat': 38.655553, 'lng': -90.225803}","{'lat': 38.655553, 'lng': -90.225803}"
36290202000,3800 Kennerly Av,3,59,309,Vacant Lot,,,24.42,100.0,2700.0,3800,Kennerly,"{'lat': 38.655505, 'lng': -90.22569899999999}","{'lat': 38.655505, 'lng': -90.22569899999999}"
36290202100,2711 Prairie Av,3,59,309,Vacant Lot,,,30.0,130.0,3910.0,2711,Prairie,"{'lat': 38.655379, 'lng': -90.22598699999999}","{'lat': 38.655379, 'lng': -90.22598699999999}"
36290202200,2707 Prairie Av,3,59,309,Vacant Lot,,,29.66,130.0,4899.0,2707,Prairie,"{'lat': 38.655297, 'lng': -90.22604799999999}","{'lat': 38.655297, 'lng': -90.22604799999999}"
36290202300,2705 Prairie Av,3,59,309,Vacant Lot,,,12.5,130.0,1287.0,2705,Prairie,"{'lat': 38.655238, 'lng': -90.22609}","{'lat': 38.655238, 'lng': -90.22609}"
36290202700,3821 Lincoln Av,3,59,309,Vacant Lot,,,25.0,110.66,2963.0,3821,Lincoln,"{'lat': 38.6554689, 'lng': -90.226501}","{'lat': 38.6554689, 'lng': -90.226501}"
36290203000,3829 Lincoln Av,3,59,309,Vacant Lot,,,25.0,112.0,2892.0,3829,Lincoln,"{'lat': 38.6555729, 'lng': -90.226738}","{'lat': 38.6555729, 'lng': -90.226738}"
36290203110,3831 Lincoln Av,3,59,309,Vacant Lot,,,50.0,110.0,5525.0,3831,Lincoln,"{'lat': 38.655623, 'lng': -90.22685299999999}","{'lat': 38.655623, 'lng': -90.22685299999999}"
36290203300,3839 Lincoln Av,3,59,309,Vacant Lot,,,75.0,120.0,8586.0,3839,Lincoln,"{'lat': 38.655706, 'lng': -90.227047}","{'lat': 38.655706, 'lng': -90.227047}"
36290203400,3843-7 Lincoln Av,3,59,309,Vacant Lot,,,40.0,113.0,4562.0,3843,Lincoln,"{'lat': 38.655785, 'lng': -90.227227}","{'lat': 38.655785, 'lng': -90.227227}"
36290203500,3849 Lincoln Av,3,59,309,Vacant Lot,,,35.0,110.75,3950.0,3849,Lincoln,"{'lat': 38.655836, 'lng': -90.227344}","{'lat': 38.655836, 'lng': -90.227344}"
48720000200,3744 St Louis Av,3,59,309,Vacant Lot,,,50.0,140.0,6788.0,3744,St Louis,"{'lat': 38.656269, 'lng': -90.22460699999999}","{'lat': 38.656269, 'lng': -90.22460699999999}"
48720000300,3742 St Louis Av,3,59,309,Vacant Lot,,,25.0,140.0,3729.0,3742,St Louis,"{'lat': 38.656221, 'lng': -90.224493}","{'lat': 38.656221, 'lng': -90.224493}"
48720001100,3714 St Louis Av,3,59,309,Vacant Lot,,,80.0,140.0,10978.34,3714,St Louis,"{'lat': 38.655883, 'lng': -90.223709}","{'lat': 38.655883, 'lng': -90.223709}"
48720001300,2721 N Spring Av,3,59,309,Vacant Lot,,,25.0,120.0,3536.228904,2721,Spring,"{'lat': 38.6556861, 'lng': -90.22336539999999}","{'lat': 38.6556861, 'lng': -90.22336539999999}"
48720001400,2719 N Spring Av,3,59,309,Vacant Lot,,,37.5,120.0,4448.100636,2719,Spring,"{'lat': 38.6556062, 'lng': -90.22341709999999}","{'lat': 38.6556062, 'lng': -90.22341709999999}"
48720001500,2715 N Spring Av,3,59,309,Vacant Lot,,,37.5,120.0,4412.6269095,2715,Spring,"{'lat': 38.6555224, 'lng': -90.2234818}","{'lat': 38.6555224, 'lng': -90.2234818}"
48720001600,2711 N Spring Av,3,59,309,Vacant Lot,,,25.0,120.0,3011.3022690000007,2711,Spring,"{'lat': 38.6554496, 'lng': -90.22352839999999}","{'lat': 38.6554496, 'lng': -90.22352839999999}"
48720002000,3715 Maffitt Av,3,59,309,Vacant Lot,,,30.0,140.0,4530.0,3715,Maffitt,"{'lat': 38.655488, 'lng': -90.22388}","{'lat': 38.655488, 'lng': -90.22388}"
48720002700,3735 Maffitt Av,3,59,309,Vacant Lot,,,25.0,140.0,3306.8639955,3735,Maffitt,"{'lat': 38.65576, 'lng': -90.22450599999999}","{'lat': 38.65576, 'lng': -90.22450599999999}"
48720002800,3737 Maffitt Av,3,59,309,Vacant Lot,,,25.0,140.0,3490.0,3737,Maffitt,"{'lat': 38.65579100000001, 'lng': -90.22457899999999}","{'lat': 38.65579100000001, 'lng': -90.22457899999999}"
48720002900,3741 Maffitt Av,3,59,309,Vacant Lot,,,25.0,140.0,5433.0593605,3741,Maffitt,"{'lat': 38.65583300000001, 'lng': -90.224675}","{'lat': 38.65583300000001, 'lng': -90.224675}"
48720003000,2736-8 Prairie Av,3,59,309,Vacant Lot,,,38.0,114.21,3755.5997925,2736,Prairie,"{'lat': 38.655802, 'lng': -90.22498}","{'lat': 38.655802, 'lng': -90.22498}"
23850300300,2825 N Spring Av,3,59,310,Vacant Lot,,,37.5,130.42,5399.022152000001,2825,Spring,"{'lat': 38.656644, 'lng': -90.222708}","{'lat': 38.656644, 'lng': -90.222708}"
23850300400,2821-3 N Spring Av,3,59,310,Vacant Lot,,,57.0,260.1,14188.0,2821,Spring,"{'lat': 38.65661600000001, 'lng': -90.22297600000002}","{'lat': 38.65661600000001, 'lng': -90.22297600000002}"
23850300500,2817-9 N Spring Av,3,59,310,Vacant Lot,,,43.1,255.1,11102.0,2817,Spring,"{'lat': 38.656504, 'lng': -90.223067}","{'lat': 38.656504, 'lng': -90.223067}"
23880300300,3718 Sullivan Av,3,59,310,Vacant Lot,,,20.0,118.01,1944.0,3718,Sullivan,"{'lat': 38.6592119, 'lng': -90.22135899999999}","{'lat': 38.6592119, 'lng': -90.22135899999999}"
23880400100,2940 Prairie Av,3,59,310,Vacant Lot,,,60.0,145.0,8328.7819555,2940,Prairie,"{'lat': 38.6580882, 'lng': -90.223309}","{'lat': 38.6580882, 'lng': -90.223309}"
23890001800,3703-5 Sullivan Av,3,59,310,Vacant Lot,,,34.66,87.0,2524.0,3703,Sullivan,"{'lat': 38.6593506, 'lng': -90.2207107}","{'lat': 38.6593506, 'lng': -90.2207107}"
23890002000,3713 Sullivan Av,3,59,310,Vacant Lot,,,50.0,154.0,7663.0,3713,Sullivan,"{'lat': 38.6594731, 'lng': -90.2209305}","{'lat': 38.6594731, 'lng': -90.2209305}"
23900000700,3630 Hebert St,3,59,310,Vacant Lot,,,25.0,162.0,3734.6814245,3630,Hebert,"{'lat': 38.65949, 'lng': -90.219409}","{'lat': 38.65949, 'lng': -90.219409}"
23900000800,3626-8 Hebert St,3,59,310,Vacant Lot,,,50.0,162.1,7530.0,3626,Hebert,"{'lat': 38.659442, 'lng': -90.219298}","{'lat': 38.659442, 'lng': -90.219298}"
23900001100,3620 Hebert St,3,59,310,Vacant Lot,,,25.0,162.01,4296.0,3620,Hebert,"{'lat': 38.659323, 'lng': -90.219032}","{'lat': 38.659323, 'lng': -90.219032}"
23910001600,3631 Hebert St,3,59,310,Vacant Lot,,,25.0,162.0,4453.001,3631,Hebert,"{'lat': 38.660024, 'lng': -90.219038}","{'lat': 38.660024, 'lng': -90.219038}"
23910001700,3633 Hebert St,3,59,310,Vacant Lot,,,25.0,162.0,4029.0,3633,Hebert,"{'lat': 38.660053, 'lng': -90.21912100000002}","{'lat': 38.660053, 'lng': -90.21912100000002}"
23910001800,3637 Hebert St,3,59,310,Vacant Lot,,,22.0,162.0,3819.0,3637,Hebert,"{'lat': 38.660079, 'lng': -90.219201}","{'lat': 38.660079, 'lng': -90.219201}"
23920000100,3750 Palm St,3,59,310,Vacant Lot,,,67.0,154.08,10243.533029,3750,Palm,"{'lat': 38.66142, 'lng': -90.221047}","{'lat': 38.66142, 'lng': -90.221047}"
36260002800,3821 Labadie Av,3,59,310,Vacant Lot,,,37.5,160.0,6355.0,3821,Labadie,"{'lat': 38.658662, 'lng': -90.22426899999999}","{'lat': 38.658662, 'lng': -90.22426899999999}"
36260002900,3825 Labadie Av,3,59,310,Vacant Lot,,,30.0,160.58,4812.3301025,3825,Labadie,"{'lat': 38.658709, 'lng': -90.224373}","{'lat': 38.658709, 'lng': -90.224373}"
36260003200,3835 Labadie Av,3,59,310,Vacant Lot,,,25.0,160.16,4038.0632425,3835,Labadie,"{'lat': 38.658831, 'lng': -90.2246569}","{'lat': 38.658831, 'lng': -90.2246569}"
36260003300,3837 Labadie Av,3,59,310,Vacant Lot,,,25.0,162.8,4016.6411635,3837,Labadie,"{'lat': 38.658864, 'lng': -90.22473199999999}","{'lat': 38.658864, 'lng': -90.22473199999999}"
36260004000,3861 Labadie Av,3,59,310,Vacant Lot,,,48.0,128.66,6993.0,3861,Labadie,"{'lat': 38.6590962, 'lng': -90.2254737}","{'lat': 38.6590962, 'lng': -90.2254737}"
36260004100,3865 Labadie Av,3,59,310,Vacant Lot,,,67.0,124.66,8643.0,3865,Labadie,"{'lat': 38.659196, 'lng': -90.225658}","{'lat': 38.659196, 'lng': -90.225658}"
36270000100,3860 Labadie Av,3,59,310,Vacant Lot,,,50.08,93.5,3607.871208,3860,Labadie,"{'lat': 38.658737, 'lng': -90.225781}","{'lat': 38.658737, 'lng': -90.225781}"
36270000200,3856 Labadie Av,3,59,310,Vacant Lot,,,30.0,142.5,4007.309001,3856,Labadie,"{'lat': 38.658625, 'lng': -90.225719}","{'lat': 38.658625, 'lng': -90.225719}"
36270000400,3848-50 Labadie Av,3,59,310,Vacant Lot,,,48.0,142.06,7065.4617615,3848,Labadie,"{'lat': 38.658539, 'lng': -90.225521}","{'lat': 38.658539, 'lng': -90.225521}"
36270000900,3834 Labadie Av,3,59,310,Vacant Lot,,,25.0,142.5,3956.8147915,3834,Labadie,"{'lat': 38.658335, 'lng': -90.22505799999999}","{'lat': 38.658335, 'lng': -90.22505799999999}"
36270001000,3832 Labadie Av,3,59,310,Vacant Lot,,,30.0,142.5,4194.244697,3832,Labadie,"{'lat': 38.65829799999999, 'lng': -90.22497000000001}","{'lat': 38.65829799999999, 'lng': -90.22497000000001}"
36270001200,3826 Labadie Av,3,59,310,Vacant Lot,,,30.0,142.5,4275.0,3826,Labadie,"{'lat': 38.65821700000001, 'lng': -90.224785}","{'lat': 38.65821700000001, 'lng': -90.224785}"
36270001500,3816 Labadie Av,3,59,310,Vacant Lot,,,30.0,142.5,4264.6676765,3816,Labadie,"{'lat': 38.658102, 'lng': -90.22452299999999}","{'lat': 38.658102, 'lng': -90.22452299999999}"
36270001600,3814 Labadie Av,3,59,310,Vacant Lot,,,30.0,142.6,4394.782544,3814,Labadie,"{'lat': 38.658062, 'lng': -90.22443}","{'lat': 38.658062, 'lng': -90.22443}"
36270001700,3812 Labadie Av,3,59,310,Vacant Lot,,,30.0,142.5,4275.0,3812,Labadie,"{'lat': 38.658022, 'lng': -90.22434}","{'lat': 38.658022, 'lng': -90.22434}"
36270003000,3829 St Louis Av,3,59,310,Vacant Lot,,,31.0,142.5,4235.0,3829,St Louis,"{'lat': 38.657882, 'lng': -90.22516890000001}","{'lat': 38.657882, 'lng': -90.22516890000001}"
36280001600,3812-4 St Louis Av,3,59,310,Vacant Lot,,,50.0,142.06,6815.0,3812,St Louis,"{'lat': 38.657129, 'lng': -90.22500699999999}","{'lat': 38.657129, 'lng': -90.22500699999999}"
36290100200,3860 Maffitt Av,3,59,310,Vacant Lot,,,42.5,107.5,4510.16596,3860,Maffitt,"{'lat': 38.65674380000001, 'lng': -90.2264705}","{'lat': 38.65674380000001, 'lng': -90.2264705}"
36290100250,3856 Maffitt Av,3,59,310,Vacant Lot,,,40.0,107.5,4330.466414,3856,Maffitt,"{'lat': 38.6567038, 'lng': -90.2263765}","{'lat': 38.6567038, 'lng': -90.2263765}"
36290100400,3852-4 Maffitt Av,3,59,310,Vacant Lot,,,40.0,107.5,4119.798624,3852,Maffitt,"{'lat': 38.6566637, 'lng': -90.2262825}","{'lat': 38.6566637, 'lng': -90.2262825}"
36290100500,3848-50 Maffitt Av,3,59,310,Vacant Lot,,,40.0,107.5,4280.66492,3848,Maffitt,"{'lat': 38.6566237, 'lng': -90.22618849999999}","{'lat': 38.6566237, 'lng': -90.22618849999999}"
36290102400,3801 Kennerly Av,3,59,310,Vacant Lot,,,23.1,100.0,2314.662136,3801,Kennerly,"{'lat': 38.6558578, 'lng': -90.22543809999999}","{'lat': 38.6558578, 'lng': -90.22543809999999}"
36290102500,3803-5 Kennerly Av,3,59,310,Vacant Lot,,,39.66,100.0,4101.428669,3803,Kennerly,"{'lat': 38.655901, 'lng': -90.22553599999999}","{'lat': 38.655901, 'lng': -90.22553599999999}"
36290102609,3807 Kennerly Av,3,59,310,Vacant Lot,,,26.16,100.0,2542.3462295000004,3807,Kennerly,"{'lat': 38.655947, 'lng': -90.225639}","{'lat': 38.655947, 'lng': -90.225639}"
36290102700,3809-11 Kennerly Av,3,59,310,Vacant Lot,,,39.1,100.0,3777.0574965000014,3809,Kennerly,"{'lat': 38.655989, 'lng': -90.22573799999999}","{'lat': 38.655989, 'lng': -90.22573799999999}"
36290102800,3813 Kennerly Av,3,59,310,Vacant Lot,,,25.0,100.0,2562.1139625,3813,Kennerly,"{'lat': 38.656032, 'lng': -90.22583600000002}","{'lat': 38.656032, 'lng': -90.22583600000002}"
36290102900,3817 Kennerly Av,3,59,310,Vacant Lot,,,25.0,100.0,2353.3491670000008,3817,Kennerly,"{'lat': 38.656065, 'lng': -90.22591299999999}","{'lat': 38.656065, 'lng': -90.22591299999999}"
36290103300,3827 Kennerly Av,3,59,310,Vacant Lot,,,23.0,100.0,2217.0855115,3827,Kennerly,"{'lat': 38.6562, 'lng': -90.22622199999999}","{'lat': 38.6562, 'lng': -90.22622199999999}"
36290103500,3831 Kennerly Av,3,59,310,Vacant Lot,,,23.0,100.0,2290.422766,3831,Kennerly,"{'lat': 38.656262, 'lng': -90.22636299999999}","{'lat': 38.656262, 'lng': -90.22636299999999}"
36290103700,3837-9 Kennerly Av,3,59,310,Vacant Lot,,,38.0,100.0,3761.295239,3837,Kennerly,"{'lat': 38.656351, 'lng': -90.22657099999999}","{'lat': 38.656351, 'lng': -90.22657099999999}"
36290103800,3841-7 Kennerly Av,3,59,310,Vacant Lot,,,76.0,100.0,7008.8674155,3841,Kennerly,"{'lat': 38.656425, 'lng': -90.226739}","{'lat': 38.656425, 'lng': -90.226739}"
36290104000,3853-5 Kennerly Av,3,59,310,Vacant Lot,,,37.0,100.0,3739.0,3853,Kennerly,"{'lat': 38.656549, 'lng': -90.227024}","{'lat': 38.656549, 'lng': -90.227024}"
36290104100,3857 Kennerly Av,3,59,310,Vacant Lot,,,30.0,100.0,2834.689547,3857,Kennerly,"{'lat': 38.656593, 'lng': -90.227127}","{'lat': 38.656593, 'lng': -90.227127}"
36290104200,3861 Kennerly Av,3,59,310,Vacant Lot,,,40.0,100.0,3908.579442,3861,Kennerly,"{'lat': 38.656639, 'lng': -90.227233}","{'lat': 38.656639, 'lng': -90.227233}"
36290104300,3863-5 Kennerly Av,3,59,310,Vacant Lot,,,50.0,100.0,5001.0,3863,Kennerly,"{'lat': 38.65670000000001, 'lng': -90.227373}","{'lat': 38.65670000000001, 'lng': -90.227373}"
51860003500,3853 Greer Av,3,59,310,Vacant Lot,,,30.0,135.5,3829.0,3853,Greer,"{'lat': 38.659943, 'lng': -90.22461}","{'lat': 38.659943, 'lng': -90.22461}"
19290000300,4124 Gano Av,3,67,311,Vacant Lot,,,25.0,125.0,3065.0,4124,Gano,"{'lat': 38.666556, 'lng': -90.21624299999999}","{'lat': 38.666556, 'lng': -90.21624299999999}"
19290000400,4126 Gano Av,3,67,311,Vacant Lot,,,25.0,125.0,3068.0,4126,Gano,"{'lat': 38.666616, 'lng': -90.216201}","{'lat': 38.666616, 'lng': -90.216201}"
19290001100,3724 Lee Av,3,67,311,Vacant Lot,,,17.25,125.0,2163.791078,3724,Lee,"{'lat': 38.666721, 'lng': -90.21578}","{'lat': 38.666721, 'lng': -90.21578}"
19290001200,3722 Lee Av,3,67,311,Vacant Lot,,,20.0,125.0,2555.0,3722,Lee,"{'lat': 38.6667681, 'lng': -90.21569269999999}","{'lat': 38.6667681, 'lng': -90.21569269999999}"
19290001300,3718-20 Lee Av,3,67,311,Vacant Lot,,,39.0,125.0,5011.0,3718,Lee,"{'lat': 38.666657, 'lng': -90.215631}","{'lat': 38.666657, 'lng': -90.215631}"
19290001400,3714-6 Lee Av,3,67,311,Vacant Lot,,,39.0,125.0,4875.020719,3714,Lee,"{'lat': 38.666325, 'lng': -90.2158649}","{'lat': 38.666325, 'lng': -90.2158649}"
19290001800,4131 Obear Av,3,67,311,Vacant Lot,,,28.0,125.0,3301.0,4131,Obear,"{'lat': 38.66636829999999, 'lng': -90.21524319999999}","{'lat': 38.66636829999999, 'lng': -90.21524319999999}"
19290002000,4127 Obear Av,3,67,311,Vacant Lot,,,26.0,125.0,2843.0,4127,Obear,"{'lat': 38.666256, 'lng': -90.21537099999999}","{'lat': 38.666256, 'lng': -90.21537099999999}"
19290002200,4123 Obear Av,3,67,311,Vacant Lot,,,19.0,125.0,2500.087335,4123,Obear,"{'lat': 38.6661519, 'lng': -90.215445}","{'lat': 38.6661519, 'lng': -90.215445}"
19290002300,4119-21 Obear Av,3,67,311,Vacant Lot,,,35.0,125.0,4375.0,4119,Obear,"{'lat': 38.666086, 'lng': -90.215492}","{'lat': 38.666086, 'lng': -90.215492}"
19290003700,3714R Lee Av,3,67,311,Vacant Lot,,,115.75,152.0,17499.659958,3714,Lee,"{'lat': 38.6663245, 'lng': -90.2158649}","{'lat': 38.6663245, 'lng': -90.2158649}"
19290003800,4114 Gano Av,3,67,311,Vacant Lot,,,15.0,50.0,750.040466,4114,Gano,"{'lat': 38.666354, 'lng': -90.216537}","{'lat': 38.666354, 'lng': -90.216537}"
24820000500,4318-20 Gano Av,3,67,311,Vacant Lot,,,75.0,107.6,8048.790379999998,4318,Gano,"{'lat': 38.6699645, 'lng': -90.21396969999999}","{'lat': 38.6699645, 'lng': -90.21396969999999}"
24820000600,4326 Gano Av,3,67,311,Vacant Lot,,,25.0,107.06,2825.006322500001,4326,Gano,"{'lat': 38.6700884, 'lng': -90.21388189999999}","{'lat': 38.6700884, 'lng': -90.21388189999999}"
24820000700,4328 Gano Av,3,67,311,Vacant Lot,,,25.0,107.5,2519.0578515,4328,Gano,"{'lat': 38.67015, 'lng': -90.2138375}","{'lat': 38.67015, 'lng': -90.2138375}"
24820001009,4338 Gano Av,3,67,311,Vacant Lot,,,25.0,107.0,2684.6036505,4338,Gano,"{'lat': 38.6703937, 'lng': -90.2136649}","{'lat': 38.6703937, 'lng': -90.2136649}"
24820001400,3724-8 W Florissant Av,3,67,311,Vacant Lot,,,22.96,107.5,5057.541262,3724,Florissant,"{'lat': 38.6703378, 'lng': -90.2132567}","{'lat': 38.6703378, 'lng': -90.2132567}"
24820001500,4337-9 John Av,3,67,311,Vacant Lot,,,50.0,107.06,5686.117306,4337,John,"{'lat': 38.6702116, 'lng': -90.21331579999999}","{'lat': 38.6702116, 'lng': -90.21331579999999}"
24820001900,4327 John Av,3,67,311,Vacant Lot,,,50.0,107.5,5588.2614495,4327,John,"{'lat': 38.6699626, 'lng': -90.2134902}","{'lat': 38.6699626, 'lng': -90.2134902}"
24820002000,4325 John Av,3,67,311,Vacant Lot,,,24.0,107.06,2602.599854,4325,John,"{'lat': 38.66987260000001, 'lng': -90.2135527}","{'lat': 38.66987260000001, 'lng': -90.2135527}"
24820002100,4321 John Av,3,67,311,Vacant Lot,,,26.0,107.06,3017.160537,4321,John,"{'lat': 38.6698114, 'lng': -90.21359609999999}","{'lat': 38.6698114, 'lng': -90.21359609999999}"
24820002200,4317 John Av,3,67,311,Vacant Lot,,,33.0,107.06,3828.280386,4317,John,"{'lat': 38.6697349, 'lng': -90.2136485}","{'lat': 38.6697349, 'lng': -90.2136485}"
24820002300,4315 John Av,3,67,311,Vacant Lot,,,33.25,107.08,3497.6346674999995,4315,John,"{'lat': 38.6696542, 'lng': -90.21370499999999}","{'lat': 38.6696542, 'lng': -90.21370499999999}"
24820002400,4311 John Av,3,67,311,Vacant Lot,,,33.33,107.5,3798.283453,4311,John,"{'lat': 38.6695736, 'lng': -90.2137614}","{'lat': 38.6695736, 'lng': -90.2137614}"
24820002500,4307-9 John Av,3,67,311,Vacant Lot,,,25.0,107.5,5688.8653635,4307,John,"{'lat': 38.6694673, 'lng': -90.21383499999999}","{'lat': 38.6694673, 'lng': -90.21383499999999}"
24820002600,3727 Carter Av,3,67,311,Vacant Lot,,,50.0,107.5,5612.4838765,3727,Carter,"{'lat': 38.6693401, 'lng': -90.2139261}","{'lat': 38.6693401, 'lng': -90.2139261}"
24830000100,4300-4 John Av,3,67,311,Vacant Lot,,,50.0,107.5,5494.0,4300,John,"{'lat': 38.669143, 'lng': -90.213405}","{'lat': 38.669143, 'lng': -90.213405}"
24830001600,4315 Obear Av,3,67,311,Vacant Lot,,,50.0,107.06,5637.0,4315,Obear,"{'lat': 38.6692113, 'lng': -90.2128577}","{'lat': 38.6692113, 'lng': -90.2128577}"
24830001700,4309 Obear Av,3,67,311,Vacant Lot,,,25.0,107.0,2842.0,4309,Obear,"{'lat': 38.6691175, 'lng': -90.2129247}","{'lat': 38.6691175, 'lng': -90.2129247}"
24830001800,4307 Obear Av,3,67,311,Vacant Lot,,,25.0,107.5,2921.0,4307,Obear,"{'lat': 38.6690547, 'lng': -90.21297009999999}","{'lat': 38.6690547, 'lng': -90.21297009999999}"
24830001900,4301-5 Obear Av,3,67,311,Vacant Lot,,,50.0,107.6,5611.0,4301,Obear,"{'lat': 38.66898, 'lng': -90.213036}","{'lat': 38.66898, 'lng': -90.213036}"
24840000100,3625 Carter Av,3,67,311,Vacant Lot,,3000.0,144.25,102.75,14731.0,3625,Carter,"{'lat': 38.6687343, 'lng': -90.2122933}","{'lat': 38.6687343, 'lng': -90.2122933}"
24840000500,4320 Obear Av,3,67,311,Vacant Lot,,,28.9,144.3,4526.0,4320,Obear,"{'lat': 38.6692252, 'lng': -90.21230190000001}","{'lat': 38.6692252, 'lng': -90.21230190000001}"
24840001007,3614 W Florissant Av,3,67,311,Vacant Lot,,,18.25,51.0,1014.0,3614,Florissant,"{'lat': 38.6691927, 'lng': -90.211743}","{'lat': 38.6691927, 'lng': -90.211743}"
24860000100,4200 John Av,3,67,311,Vacant Lot,,,30.0,107.4,3114.528515,4200,John,"{'lat': 38.667505, 'lng': -90.214569}","{'lat': 38.667505, 'lng': -90.214569}"
24860000200,4204 John Av,3,67,311,Vacant Lot,,,34.5,115.0,3490.703073,4204,John,"{'lat': 38.667557, 'lng': -90.2145106}","{'lat': 38.667557, 'lng': -90.2145106}"
24860000300,4208 John Av,3,67,311,Vacant Lot,,,25.0,107.34,2677.8465690000007,4208,John,"{'lat': 38.6676283, 'lng': -90.2144601}","{'lat': 38.6676283, 'lng': -90.2144601}"
24860000400,4210 John Av,3,67,311,Vacant Lot,,,25.0,115.0,2428.053643,4210,John,"{'lat': 38.6676886, 'lng': -90.2144179}","{'lat': 38.6676886, 'lng': -90.2144179}"
24860000500,4212 John Av,3,67,311,Vacant Lot,,,25.0,107.5,2661.174353000001,4212,John,"{'lat': 38.6677487, 'lng': -90.2143754}","{'lat': 38.6677487, 'lng': -90.2143754}"
24860000700,4216-20 John Av,3,67,311,Vacant Lot,,,50.0,115.0,5617.833214,4216,John,"{'lat': 38.6678995, 'lng': -90.21426900000002}","{'lat': 38.6678995, 'lng': -90.21426900000002}"
24860000900,4230 John Av,3,67,311,Vacant Lot,,,25.0,107.0,2501.962505,4230,John,"{'lat': 38.6681707, 'lng': -90.2140788}","{'lat': 38.6681707, 'lng': -90.2140788}"
24860001000,4232 John Av,3,67,311,Vacant Lot,,,25.0,107.5,2527.7472780000007,4232,John,"{'lat': 38.6682308, 'lng': -90.214035}","{'lat': 38.6682308, 'lng': -90.214035}"
24860001100,4234 John Av,3,67,311,Vacant Lot,,,25.0,107.06,2628.6483415,4234,John,"{'lat': 38.6682912, 'lng': -90.213994}","{'lat': 38.6682912, 'lng': -90.213994}"
24860001200,4236 John Av,3,67,311,Vacant Lot,,,25.0,107.06,2826.3781935,4236,John,"{'lat': 38.6683516, 'lng': -90.21395129999999}","{'lat': 38.6683516, 'lng': -90.21395129999999}"
24860001400,4242 John Av,3,67,311,Vacant Lot,,,25.0,107.5,2510.1963675,4242,John,"{'lat': 38.668472, 'lng': -90.2138666}","{'lat': 38.668472, 'lng': -90.2138666}"
24860002800,4235 Obear Av,3,67,311,Vacant Lot,,,30.0,107.5,3395.0,4235,Obear,"{'lat': 38.668154, 'lng': -90.21361499999999}","{'lat': 38.668154, 'lng': -90.21361499999999}"
24860002900,4233 Obear Av,3,67,311,Vacant Lot,,,25.0,107.5,2664.760086,4233,Obear,"{'lat': 38.668088, 'lng': -90.213662}","{'lat': 38.668088, 'lng': -90.213662}"
24860003100,4227 Obear Av,3,67,311,Vacant Lot,,,25.0,107.35,2728.0,4227,Obear,"{'lat': 38.667969, 'lng': -90.213747}","{'lat': 38.667969, 'lng': -90.213747}"
24860003300,4223 Obear Av,3,67,311,Vacant Lot,,,25.0,107.35,2682.0,4223,Obear,"{'lat': 38.6678489, 'lng': -90.2138329}","{'lat': 38.6678489, 'lng': -90.2138329}"
24860003400,4221 Obear Av,3,67,311,Vacant Lot,,,25.0,115.0,2840.154113,4221,Obear,"{'lat': 38.667789, 'lng': -90.213875}","{'lat': 38.667789, 'lng': -90.213875}"
24860003500,4219 Obear Av,3,67,311,Vacant Lot,,,25.0,115.0,2392.0,4219,Obear,"{'lat': 38.667729, 'lng': -90.21391799999999}","{'lat': 38.667729, 'lng': -90.21391799999999}"
24860003600,4217 Obear Av,3,67,311,Vacant Lot,,,25.0,107.34,2602.028397,4217,Obear,"{'lat': 38.6676689, 'lng': -90.213961}","{'lat': 38.6676689, 'lng': -90.213961}"
24860003800,4211 Obear Av,3,67,311,Vacant Lot,,,25.0,115.0,2875.0,4211,Obear,"{'lat': 38.667513, 'lng': -90.2140067}","{'lat': 38.667513, 'lng': -90.2140067}"
24860003900,4205-7 Obear Av,3,67,311,Vacant Lot,,,50.0,115.0,5640.372061,4205,Obear,"{'lat': 38.667459, 'lng': -90.21410999999999}","{'lat': 38.667459, 'lng': -90.21410999999999}"
