ParcelID,Address,Ward,Neigh,AssN,Usage,Description,BldgSF,Front,Side1,LotSF,Add#,Street,laglng,latlng
38210300100,1410 Laurel St,22,78,239,Residential,1 Story Brick Residence,1175,30.0,134.32,3042.0,1410,Laurel,"{'lat': 38.6702241, 'lng': -90.2817999}","{'lat': 38.6702241, 'lng': -90.2817999}"
45130103300,5331 Theodosia Av,22,50,344,Residential,2 Story Frame Residence,1446,25.0,138.92,3369.0,5331,Theodosia,"{'lat': 38.6674385, 'lng': -90.2680053}","{'lat': 38.6674385, 'lng': -90.2680053}"
45140000800,5350 Lotus Av,22,50,344,Residential,1 Story Brick Residence,880,25.0,123.25,3080.0,5350,Lotus,"{'lat': 38.6698194, 'lng': -90.26714079999999}","{'lat': 38.6698194, 'lng': -90.26714079999999}"
45140001100,5342 Lotus Av,22,50,344,Residential,1 Story Brick Residence,1243,25.0,123.0,3075.0,5342,Lotus,"{'lat': 38.6696917, 'lng': -90.2669327}","{'lat': 38.6696917, 'lng': -90.2669327}"
45140002000,5320 Lotus Av,22,50,344,Residential,1 Story Brick Residence,1035,25.0,123.25,3081.0,5320,Lotus,"{'lat': 38.669345, 'lng': -90.266244}","{'lat': 38.669345, 'lng': -90.266244}"
45140002100,5318 Lotus Av,22,50,344,Residential,1 Story Brick Residence,1057,25.0,123.25,3075.0,5318,Lotus,"{'lat': 38.669312, 'lng': -90.26616899999999}","{'lat': 38.669312, 'lng': -90.26616899999999}"
45140003800,5347 Cote Brilliante Av,22,50,344,Residential,1 Story Brick Residence,858,25.0,123.25,3080.0,5347,Cote Brilliante,"{'lat': 38.66933270000001, 'lng': -90.2672834}","{'lat': 38.66933270000001, 'lng': -90.2672834}"
45150005400,1942 Arlington Av,22,50,344,Residential,1.5 Story Frame Residence,858,20.0,201.65,4032.0,1942,Arlington,"{'lat': 38.6706371, 'lng': -90.26808020000001}","{'lat': 38.6706371, 'lng': -90.26808020000001}"
45170505200,5341 Maffitt Av,22,50,344,Residential,2 Story Brick Residence,1326,42.33,155.43,6430.0,5341,Maffitt,"{'lat': 38.6732664, 'lng': -90.2643332}","{'lat': 38.6732664, 'lng': -90.2643332}"
45200000200,3304 Semple Av,22,50,344,Residential,1.5 Story Frame Residence,816,27.5,172.16,4732.0,3304,Semple,"{'lat': 38.6785197, 'lng': -90.2640485}","{'lat': 38.6785197, 'lng': -90.2640485}"
45200001300,3412 Semple Av,22,50,344,Residential,1 Story Frame Residence,957,50.0,173.42,8907.0,3412,Semple,"{'lat': 38.6795641, 'lng': -90.2633338}","{'lat': 38.6795641, 'lng': -90.2633338}"
45200003100,3427 Arlington Av,22,50,344,Residential,2 Story Frame Residence,911,25.0,173.01,3949.0,3427,Arlington,"{'lat': 38.6795138, 'lng': -90.2623144}","{'lat': 38.6795138, 'lng': -90.2623144}"
45200003600,3407 Arlington Av,22,50,344,Residential,2 Story Brick Residence,1342,30.0,173.0,5159.0,3407,Arlington,"{'lat': 38.6790129, 'lng': -90.2626186}","{'lat': 38.6790129, 'lng': -90.2626186}"
45200004400,3315 Arlington Av,22,50,344,Residential,1 Story Frame Residence,945,25.0,180.0,4500.0,3315,Arlington,"{'lat': 38.67835669999999, 'lng': -90.26311369999999}","{'lat': 38.67835669999999, 'lng': -90.26311369999999}"
45220001200,1932 Semple Av,22,50,344,Residential,1 Story Brick Residence,1179,30.0,170.0,5044.0,1932,Semple,"{'lat': 38.6708448, 'lng': -90.2695807}","{'lat': 38.6708448, 'lng': -90.2695807}"
45230001300,2700 Semple Av,22,50,344,Residential,2 Story Frame Residence,847,25.0,172.66,4313.0,2700,Semple,"{'lat': 38.6732542, 'lng': -90.2678741}","{'lat': 38.6732542, 'lng': -90.2678741}"
45230002700,2551 Arlington Av,22,50,344,Residential,2 Story Frame Residence,627,35.0,172.8,6042.0,2551,Arlington,"{'lat': 38.6727992, 'lng': -90.2672217}","{'lat': 38.6727992, 'lng': -90.2672217}"
45240001200,2538 Belt Av,22,50,344,Residential,1 Story Frame Residence,1218,50.0,172.75,8371.0,2538,Belt,"{'lat': 38.6733885, 'lng': -90.2694776}","{'lat': 38.6733885, 'lng': -90.2694776}"
45240003500,2537 Semple Av,22,50,344,Residential,1 Story Brick Residence,704,25.0,172.5,4312.0,2537,Semple,"{'lat': 38.67302189999999, 'lng': -90.26862430000001}","{'lat': 38.67302189999999, 'lng': -90.26862430000001}"
45250002000,5462 Wabada Av,22,50,344,Residential,1 Story Stucco Residence,750,35.0,100.0,4020.0,5462,Wabada,"{'lat': 38.6721481, 'lng': -90.2699087}","{'lat': 38.6721481, 'lng': -90.2699087}"
45250003500,1935 Semple Av,22,50,344,Residential,1 Story Brick Residence,1104,30.0,170.0,5100.0,1935,Semple,"{'lat': 38.6711269, 'lng': -90.27003049999999}","{'lat': 38.6711269, 'lng': -90.27003049999999}"
48240000600,2734 Belt Av,22,50,344,Residential,1 Story Frame Residence,698,25.0,172.75,4318.0,2734,Belt,"{'lat': 38.6745697, 'lng': -90.26860769999999}","{'lat': 38.6745697, 'lng': -90.26860769999999}"
48240001300,2806 Belt Av,22,50,344,Residential,1 Story Frame Residence,680,25.0,172.6,4417.0,2806,Belt,"{'lat': 38.6750273, 'lng': -90.2683952}","{'lat': 38.6750273, 'lng': -90.2683952}"
48240001800,2822 Belt Av,22,50,344,Residential,1 Story Brick Residence,1320,50.0,172.75,8640.0,2822,Belt,"{'lat': 38.6754687, 'lng': -90.26805639999999}","{'lat': 38.6754687, 'lng': -90.26805639999999}"
48240005300,2809 Semple Av,22,50,344,Residential,1 Story Brick Residence,1490,45.0,172.5,7763.0,2809,Semple,"{'lat': 38.6747502, 'lng': -90.2676638}","{'lat': 38.6747502, 'lng': -90.2676638}"
48250000600,2740 Semple Av,22,50,344,Residential,1 Story Brick Residence,924,24.0,172.5,4140.0,2740,Semple,"{'lat': 38.6742017, 'lng': -90.26719419999999}","{'lat': 38.6742017, 'lng': -90.26719419999999}"
48250001600,2832 Semple Av,22,50,344,Residential,2 Story Brick Residence,1010,38.0,172.7,6562.0,2832,Semple,"{'lat': 38.6750938, 'lng': -90.26654309999999}","{'lat': 38.6750938, 'lng': -90.26654309999999}"
52380003700,5609 Labadie Av,22,50,345,Residential,1.5 Story Frame Residence,945,25.0,125.5,3144.0,5609,Labadie,"{'lat': 38.679335, 'lng': -90.26956849999999}","{'lat': 38.679335, 'lng': -90.26956849999999}"
52380006600,5751 Labadie Av,22,50,345,Residential,1 Story Brick Residence,912,60.0,101.0,3529.0,5751,Labadie,"{'lat': 38.680532, 'lng': -90.27306899999999}","{'lat': 38.680532, 'lng': -90.27306899999999}"
45280001800,5516 Wabada Av,22,50,346,Residential,1 Story Brick Residence,852,21.25,125.0,2650.0,5516,Wabada,"{'lat': 38.672558, 'lng': -90.2711358}","{'lat': 38.672558, 'lng': -90.2711358}"
45310000400,1910 Clara Av,22,50,346,Residential,1 Story Brick Residence,1013,25.0,141.04,3525.0,1910,Clara,"{'lat': 38.6719749, 'lng': -90.2739441}","{'lat': 38.6719749, 'lng': -90.2739441}"
45340002100,2828 Burd Av,22,50,346,Residential,1 Story Frame Residence,784,30.0,190.0,5825.0,2828,Burd,"{'lat': 38.676668, 'lng': -90.26872999999999}","{'lat': 38.676668, 'lng': -90.26872999999999}"
45340002200,2832 Burd Av,22,50,346,Residential,1.5 Story Brick Residence,823,30.0,190.0,6087.0,2832,Burd,"{'lat': 38.676742, 'lng': -90.268676}","{'lat': 38.676742, 'lng': -90.268676}"
45340005100,2823 Belt Av,22,50,346,Residential,1 Story Frame Residence,945,25.0,190.0,4750.0,2823,Belt,"{'lat': 38.675874, 'lng': -90.268458}","{'lat': 38.675874, 'lng': -90.268458}"
48270008200,1606 Goodfellow Blvd,22,50,346,Residential,2 Story Brick Residence,1440,26.58,101.32,3129.0,1606,Goodfellow,"{'lat': 38.6730378, 'lng': -90.27850550000001}","{'lat': 38.6730378, 'lng': -90.27850550000001}"
49140003700,5610 Wabada Av,22,50,346,Residential,1 Story Brick Residence,910,25.0,160.0,4073.0,5610,Wabada,"{'lat': 38.6737058, 'lng': -90.27360469999999}","{'lat': 38.6737058, 'lng': -90.27360469999999}"
51990003900,5610 Highland Av,22,50,346,Residential,1.5 Story Frame Residence,737,25.0,105.0,2625.0,5610,Highland,"{'lat': 38.6744236, 'lng': -90.2730911}","{'lat': 38.6744236, 'lng': -90.2730911}"
52000001800,5710 Kennerly Av,22,50,346,Residential,1 Story Frame Residence,919,37.5,105.0,3835.0,5710,Kennerly,"{'lat': 38.6759457, 'lng': -90.2744577}","{'lat': 38.6759457, 'lng': -90.2744577}"
52010005300,5651 Kennerly Av,22,50,346,Residential,1 Story Frame Residence,706,27.6,105.0,2787.0,5651,Kennerly,"{'lat': 38.6759476, 'lng': -90.2736139}","{'lat': 38.6759476, 'lng': -90.2736139}"
52010005900,5709 Kennerly Av,22,50,346,Residential,1 Story Frame Residence,793,50.0,105.0,5250.0,5709,Kennerly,"{'lat': 38.6762648, 'lng': -90.2741894}","{'lat': 38.6762648, 'lng': -90.2741894}"
52010007100,5739 Kennerly Av,22,50,346,Residential,1 Story Frame Residence,851,25.0,105.0,2544.0,5739,Kennerly,"{'lat': 38.6766504, 'lng': -90.2751273}","{'lat': 38.6766504, 'lng': -90.2751273}"
52020000100,5752 Terry Av,22,50,346,Residential,1 Story Frame Residence,691,30.0,131.1,3864.0,5752,Terry,"{'lat': 38.677845, 'lng': -90.274762}","{'lat': 38.677845, 'lng': -90.274762}"
52430001800,5712 Roosevelt Pl,22,50,346,Residential,1 Story Frame Residence,797,25.0,117.5,2912.0,5712,Roosevelt,"{'lat': 38.6782011, 'lng': -90.2729902}","{'lat': 38.6782011, 'lng': -90.2729902}"
52430002500,5658 Roosevelt Pl,22,50,346,Residential,1 Story Frame Residence,658,25.0,117.6,2981.0,5658,Roosevelt,"{'lat': 38.6779895, 'lng': -90.2724594}","{'lat': 38.6779895, 'lng': -90.2724594}"
52430004500,2801 Clara Av,22,50,346,Residential,1 Story Frame Residence,1019,35.92,158.66,5699.0,2801,Clara,"{'lat': 38.6767011, 'lng': -90.27111300000001}","{'lat': 38.6767011, 'lng': -90.27111300000001}"
52430006400,5711 Terry Av,22,50,346,Residential,1 Story Brick Residence,1080,30.0,135.0,4050.0,5711,Terry,"{'lat': 38.6776683, 'lng': -90.27321030000002}","{'lat': 38.6776683, 'lng': -90.27321030000002}"
52440001300,5716 St Louis Av,22,50,346,Residential,1.5 Story Brick Residence,1075,30.6,136.75,3790.0,5716,St Louis,"{'lat': 38.6789851, 'lng': -90.2725265}","{'lat': 38.6789851, 'lng': -90.2725265}"
52540000100,2712 Clara Av,22,50,346,Residential,1 Story Brick Residence,1153,49.0,108.0,5064.0,2712,Clara,"{'lat': 38.67583010000001, 'lng': -90.27130269999999}","{'lat': 38.67583010000001, 'lng': -90.27130269999999}"
52540000500,5564 Powers Av,22,50,346,Residential,1.5 Story Brick Residence,792,35.0,108.0,3550.0,5564,Powers,"{'lat': 38.6758358, 'lng': -90.2708297}","{'lat': 38.6758358, 'lng': -90.2708297}"
49910001100,5868 Cote Brilliante Av,22,50,347,Residential,2 Story Brick Residence,1320,25.0,117.8,3070.0,5868,Cote Brilliante,"{'lat': 38.6746081, 'lng': -90.2806107}","{'lat': 38.6746081, 'lng': -90.2806107}"
49930002500,5816 Wabada Av,22,50,347,Residential,2 Story Brick Residence,1408,25.0,124.92,2958.0,5816,Wabada,"{'lat': 38.675285, 'lng': -90.278059}","{'lat': 38.675285, 'lng': -90.278059}"
49950004700,5971 Highland Av,22,50,347,Residential,2 Story Brick Residence,1344,25.04,115.2,2884.0,5971,Highland,"{'lat': 38.6785967, 'lng': -90.2820279}","{'lat': 38.6785967, 'lng': -90.2820279}"
49980003500,5921 Cote Brilliante Av,22,50,347,Residential,2 Story Brick Residence,1452,50.0,112.92,5678.0,5921,Cote Brilliante,"{'lat': 38.6757356, 'lng': -90.2820675}","{'lat': 38.6757356, 'lng': -90.2820675}"
49980005100,5975 Cote Brilliante Av,22,50,347,Residential,2.5 Story Brick Residence,1496,25.0,112.88,2884.462645,5975,Cote Brilliante,"{'lat': 38.6765573, 'lng': -90.2836583}","{'lat': 38.6765573, 'lng': -90.2836583}"
50780000300,2617 Hodiamont Av,22,50,347,Residential,2 Story Brick Residence,1232,25.0,123.6,3087.0,2617,Hodiamont,"{'lat': 38.679284, 'lng': -90.28252979999999}","{'lat': 38.679284, 'lng': -90.28252979999999}"
55520004700,5869 Highland Av,22,50,347,Residential,1.5 Story Brick Residence,1300,30.0,127.5,3825.0,5869,Highland,"{'lat': 38.677175, 'lng': -90.278854}","{'lat': 38.677175, 'lng': -90.278854}"
37940000300,5228 Wells Av,26,51,238,Residential,2 Story Brick Residence,1408,25.0,206.4,5071.0,5228,Wells,"{'lat': 38.663915, 'lng': -90.26802599999999}","{'lat': 38.663915, 'lng': -90.26802599999999}"
37970002000,1481 Union Blvd,26,78,239,Residential,1 Story Brick Residence,1286,25.0,180.0,4500.0,1481,Union,"{'lat': 38.665408, 'lng': -90.268647}","{'lat': 38.665408, 'lng': -90.268647}"
53900002200,5742 Saloma Av,27,72,323,Residential,2 Story Frame Residence,630,50.0,127.5,5981.0,5742,Saloma,"{'lat': 38.6975006, 'lng': -90.25706919999999}","{'lat': 38.6975006, 'lng': -90.25706919999999}"
53910100400,5752 Lillian Av,27,72,323,Residential,1 Story Frame Residence,850,50.0,127.5,6503.0,5752,Lillian,"{'lat': 38.6981754, 'lng': -90.2565216}","{'lat': 38.6981754, 'lng': -90.2565216}"
53910101700,5709 Saloma Av,27,72,323,Residential,1 Story Frame Residence,868,50.0,127.5,6375.0,5709,Saloma,"{'lat': 38.6973995, 'lng': -90.2556781}","{'lat': 38.6973995, 'lng': -90.2556781}"
54890001700,6311 Laura Av,27,76,323,Residential,1 Story Frame Residence,840,28.0,129.7,3904.0,6311,Laura,"{'lat': 38.702663, 'lng': -90.26315989999999}","{'lat': 38.702663, 'lng': -90.26315989999999}"
54560000500,5716 Acme Av,27,76,324,Residential,1 Story Frame Residence,848,30.0,115.0,3450.0,5716,Acme,"{'lat': 38.7120497, 'lng': -90.25670490000002}","{'lat': 38.7120497, 'lng': -90.25670490000002}"
54560002200,5755 Goodfellow Blvd,27,76,324,Residential,1.5 Story Brick Residence,1125,34.3,138.11,7904.0,5755,Goodfellow,"{'lat': 38.7127069, 'lng': -90.2556048}","{'lat': 38.7127069, 'lng': -90.2556048}"
55910002500,5727 Mimika Av,27,76,324,Residential,1.5 Story Frame Residence,884,35.0,116.5,4080.0,5727,Mimika,"{'lat': 38.7100741, 'lng': -90.2538654}","{'lat': 38.7100741, 'lng': -90.2538654}"
57890001400,5578 Era Av,27,76,324,Residential,1 Story Frame Residence,850,37.0,122.5,4532.0,5578,Era,"{'lat': 38.7090244, 'lng': -90.2552748}","{'lat': 38.7090244, 'lng': -90.2552748}"
53430001100,6040 Shulte Av,27,76,325,Residential,1 Story Frame Residence,774,37.5,125.0,4619.0,6040,Shulte,"{'lat': 38.7071444, 'lng': -90.25406470000001}","{'lat': 38.7071444, 'lng': -90.25406470000001}"
53430003350,6029 Harney Av,27,76,325,Residential,2 Story Frame Residence,870,50.0,125.0,6250.0,6029,Harney,"{'lat': 38.7067351, 'lng': -90.25406470000001}","{'lat': 38.7067351, 'lng': -90.25406470000001}"
53440000500,6056 Harney Av,27,76,325,Residential,1 Story Frame Residence,684,25.0,125.0,3310.0,6056,Harney,"{'lat': 38.706816, 'lng': -90.2551431}","{'lat': 38.706816, 'lng': -90.2551431}"
53440002400,6000 Harney Av,27,76,325,Residential,1 Story Frame Residence,1020,25.0,125.0,3201.0,6000,Harney,"{'lat': 38.7059954, 'lng': -90.25346599999999}","{'lat': 38.7059954, 'lng': -90.25346599999999}"
53440003600,6033 Emma Av,27,76,325,Residential,1 Story Frame Residence,646,25.0,125.0,2972.0,6033,Emma,"{'lat': 38.7060276, 'lng': -90.2547706}","{'lat': 38.7060276, 'lng': -90.2547706}"
53450001000,6040 Emma Av,27,76,325,Residential,2 Story Frame Residence,1080,25.0,125.0,3125.0,6040,Emma,"{'lat': 38.7058425, 'lng': -90.2552106}","{'lat': 38.7058425, 'lng': -90.2552106}"
53450002000,6008 Emma Av,27,76,325,Residential,1 Story Frame Residence,798,25.0,125.0,3125.0,6008,Emma,"{'lat': 38.7054251, 'lng': -90.25421140000002}","{'lat': 38.7054251, 'lng': -90.25421140000002}"
53450003300,6031 Lucille Av,27,76,325,Residential,1 Story Frame Residence,893,25.0,125.0,3267.5492625,6031,Lucille,"{'lat': 38.7052422, 'lng': -90.2552523}","{'lat': 38.7052422, 'lng': -90.2552523}"
53450003400,6033 Lucille Av,27,76,325,Residential,1 Story Frame Residence,1188,25.0,125.0,3230.0,6033,Lucille,"{'lat': 38.7052487, 'lng': -90.25533899999999}","{'lat': 38.7052487, 'lng': -90.25533899999999}"
53450003500,6037 Lucille Av,27,76,325,Residential,1.5 Story Frame Residence,832,50.0,125.0,6250.0,6037,Lucille,"{'lat': 38.7053508, 'lng': -90.25546729999999}","{'lat': 38.7053508, 'lng': -90.25546729999999}"
53460004200,6065 Thekla Av,27,76,325,Residential,1 Story Brick Residence **,1014,35.0,125.0,4386.0,6065,Thekla,"{'lat': 38.7049306, 'lng': -90.2568508}","{'lat': 38.7049306, 'lng': -90.2568508}"
53470002200,6010 Thekla Av,27,76,325,Residential,1.5 Story Frame Residence,1499,50.0,125.0,6474.0,6010,Thekla,"{'lat': 38.703898, 'lng': -90.2553573}","{'lat': 38.703898, 'lng': -90.2553573}"
53470003400,6037 Garesche Av,27,76,325,Residential,1 Story Frame Residence,798,25.0,125.0,3125.0,6037,Garesche,"{'lat': 38.7037318, 'lng': -90.2565307}","{'lat': 38.7037318, 'lng': -90.2565307}"
53470003500,6039 Garesche Av,27,76,325,Residential,1 Story Frame Residence,798,25.0,125.0,2982.0,6039,Garesche,"{'lat': 38.7037827, 'lng': -90.25663159999999}","{'lat': 38.7037827, 'lng': -90.25663159999999}"
53480002700,5919 Theodore Av,27,76,325,Residential,1 Story Frame Residence,760,25.0,125.0,3125.0,5919,Theodore,"{'lat': 38.7023216, 'lng': -90.2556506}","{'lat': 38.7023216, 'lng': -90.2556506}"
53480002850,5927 Theodore Av,27,76,325,Residential,1 Story Brick Residence,864,25.0,125.0,3125.0,5927,Theodore,"{'lat': 38.7024234, 'lng': -90.255889}","{'lat': 38.7024234, 'lng': -90.255889}"
53490001000,5972 Theodore Av,27,76,325,Residential,1 Story Brick Residence,817,25.0,125.0,3125.0,5972,Theodore,"{'lat': 38.7028085, 'lng': -90.2576125}","{'lat': 38.7028085, 'lng': -90.2576125}"
53490003500,5925 Lalite Av,27,76,325,Residential,1 Story Frame Residence,672,25.0,125.0,3049.0,5925,Lalite,"{'lat': 38.7018279, 'lng': -90.2568241}","{'lat': 38.7018279, 'lng': -90.2568241}"
53490004600,5973 Lalite Av,27,76,325,Residential,1.5 Story Frame Residence,588,30.0,125.0,3740.0,5973,Lalite,"{'lat': 38.7024694, 'lng': -90.2582451}","{'lat': 38.7024694, 'lng': -90.2582451}"
53500001000,5948 Lalite Av,27,76,325,Residential,1 Story Frame Residence,1134,40.0,125.0,5000.0,5948,Lalite,"{'lat': 38.7018704, 'lng': -90.2578217}","{'lat': 38.7018704, 'lng': -90.2578217}"
53500001700,5922 Lalite Av,27,76,325,Residential,1 Story Brick Residence,642,25.0,125.0,3011.0,5922,Lalite,"{'lat': 38.7015264, 'lng': -90.25704019999999}","{'lat': 38.7015264, 'lng': -90.25704019999999}"
53500003900,5969 Sherry Av,27,76,325,Residential,2 Story Frame Residence,1008,50.0,125.0,6250.0,5969,Sherry,"{'lat': 38.7018152, 'lng': -90.25913410000001}","{'lat': 38.7018152, 'lng': -90.25913410000001}"
53520001200,5916 Laura Av,27,76,325,Residential,1 Story Frame Residence,640,25.0,120.0,3000.0,5916,Laura,"{'lat': 38.7002681, 'lng': -90.2588411}","{'lat': 38.7002681, 'lng': -90.2588411}"
53560000900,5922 Thekla Av,27,76,325,Residential,2 Story Frame Residence,774,25.0,125.0,3064.0,5922,Thekla,"{'lat': 38.703227, 'lng': -90.2541619}","{'lat': 38.703227, 'lng': -90.2541619}"
53580001000,5936 Emma Av,27,76,325,Residential,2 Story Frame Residence,1334,50.0,125.0,6250.0,5936,Emma,"{'lat': 38.704865, 'lng': -90.25297379999999}","{'lat': 38.704865, 'lng': -90.25297379999999}"
53590000700,5952 Harney Av,27,76,325,Residential,1 Story Frame Residence,608,25.0,125.0,3146.0,5952,Harney,"{'lat': 38.7056866, 'lng': -90.2527726}","{'lat': 38.7056866, 'lng': -90.2527726}"
53590002900,5925 Emma Av,27,76,325,Residential,1 Story Brick Residence,945,25.0,125.0,3125.0,5925,Emma,"{'lat': 38.7050604, 'lng': -90.2525247}","{'lat': 38.7050604, 'lng': -90.2525247}"
54910000200,6176 Laura Av,27,76,325,Residential,1 Story Frame Residence,792,30.0,116.66,3282.0,6176,Laura,"{'lat': 38.7018565, 'lng': -90.2626689}","{'lat': 38.7018565, 'lng': -90.2626689}"
57840000100,5616 Hiller Pl,27,76,325,Residential,1 Story Brick Residence,924,25.0,103.48,2016.0,5616,Hiller,"{'lat': 38.707679, 'lng': -90.25289130000002}","{'lat': 38.707679, 'lng': -90.25289130000002}"
52910000800,4922 Beacon Av,27,72,326,Residential,1 Story Frame Residence,891,30.0,121.92,3930.0,4922,Beacon,"{'lat': 38.6931771, 'lng': -90.2538355}","{'lat': 38.6931771, 'lng': -90.2538355}"
52930004500,4911 Emerson Av,27,72,326,Residential,2 Story Frame Residence,1051,30.0,125.0,4019.0,4911,Emerson,"{'lat': 38.69113309999999, 'lng': -90.2524972}","{'lat': 38.69113309999999, 'lng': -90.2524972}"
53170000500,4706 Beacon Av,27,72,326,Residential,1 Story Frame Residence,738,30.0,121.96,3658.0,4706,Beacon,"{'lat': 38.6916767, 'lng': -90.2566958}","{'lat': 38.6916767, 'lng': -90.2566958}"
53170001300,4730 Beacon Av,27,72,326,Residential,2 Story Frame Residence,990,30.0,121.0,3738.0,4730,Beacon,"{'lat': 38.6920364, 'lng': -90.2560082}","{'lat': 38.6920364, 'lng': -90.2560082}"
53170002720,4772 Beacon Av,27,72,326,Residential,2 Story Frame Residence,686,30.0,121.96,3658.0,4772,Beacon,"{'lat': 38.692589, 'lng': -90.254808}","{'lat': 38.692589, 'lng': -90.254808}"
53180000500,4532 Davison Av,27,72,326,Residential,1 Story Brick Residence,868,25.0,125.0,3357.0,4532,Davison,"{'lat': 38.69106499999999, 'lng': -90.255635}","{'lat': 38.69106499999999, 'lng': -90.255635}"
53180000700,4538 Davison Av,27,72,326,Residential,2 Story Brick Residence,855,25.0,125.0,3125.0,4538,Davison,"{'lat': 38.69118599999999, 'lng': -90.255414}","{'lat': 38.69118599999999, 'lng': -90.255414}"
53200002050,4972 Genevieve Av,27,72,326,Residential,1 Story Frame Residence,912,30.0,125.0,3868.0,4972,Genevieve,"{'lat': 38.6947549, 'lng': -90.2530105}","{'lat': 38.6947549, 'lng': -90.2530105}"
53200002800,4961 Beacon Av,27,72,326,Residential,1 Story Brick Residence,696,25.0,125.0,3125.0,4961,Beacon,"{'lat': 38.6940794, 'lng': -90.2530105}","{'lat': 38.6940794, 'lng': -90.2530105}"
53970000400,4912 Plover Av,27,72,326,Residential,1 Story Frame Residence,572,30.0,138.5,4155.0,4912,Plover,"{'lat': 38.695246, 'lng': -90.256022}","{'lat': 38.695246, 'lng': -90.256022}"
53970004600,4917 Thrush Av,27,72,326,Residential,2 Story Frame Residence,934,30.0,138.16,4145.0,4917,Thrush,"{'lat': 38.69499, 'lng': -90.255546}","{'lat': 38.69499, 'lng': -90.255546}"
53980001300,4950 Wren Av,27,72,326,Residential,1 Story Brick Residence,1277,50.0,138.5,6885.0,4950,Wren,"{'lat': 38.6966215, 'lng': -90.2558248}","{'lat': 38.6966215, 'lng': -90.2558248}"
54830000700,4718 Plover Av,27,72,326,Residential,1 Story Brick Residence,694,45.0,138.5,6004.0,4718,Plover,"{'lat': 38.694011, 'lng': -90.258298}","{'lat': 38.694011, 'lng': -90.258298}"
55490003200,4761 Plover Av,27,72,326,Residential,1 Story Frame Residence,720,30.0,138.5,3821.0,4761,Plover,"{'lat': 38.6950161, 'lng': -90.25748019999999}","{'lat': 38.6950161, 'lng': -90.25748019999999}"
55590000100,4900 Arlington Av,27,71,326,Residential,1 Story Brick Residence,1250,30.0,125.0,3326.0,4900,Arlington,"{'lat': 38.6904096, 'lng': -90.251058}","{'lat': 38.6904096, 'lng': -90.251058}"
55590003600,4933 Claxton Av,27,71,326,Residential,2 Story Frame Residence,1088,25.0,125.0,3128.0,4933,Claxton,"{'lat': 38.6904534, 'lng': -90.24970139999999}","{'lat': 38.6904534, 'lng': -90.24970139999999}"
56710001000,4712 Genevieve Av,27,72,326,Residential,2 Story Frame Residence,918,30.0,125.0,3750.0,4712,Genevieve,"{'lat': 38.6924433, 'lng': -90.257145}","{'lat': 38.6924433, 'lng': -90.257145}"
56710002300,4752 Genevieve Av,27,72,326,Residential,1 Story Frame Residence,980,30.0,125.0,3750.0,4752,Genevieve,"{'lat': 38.69307, 'lng': -90.25601730000001}","{'lat': 38.69307, 'lng': -90.25601730000001}"
56720104000,4751 Genevieve Av,27,72,326,Residential,2 Story Frame Residence,864,30.0,125.0,3914.0,4751,Genevieve,"{'lat': 38.6933455, 'lng': -90.2563749}","{'lat': 38.6933455, 'lng': -90.2563749}"
56720105300,4709 Genevieve Av,27,72,326,Residential,2 Story Frame Residence,904,30.0,125.0,3750.0,4709,Genevieve,"{'lat': 38.6926572, 'lng': -90.25757589999999}","{'lat': 38.6926572, 'lng': -90.25757589999999}"
50820002400,5476 Claxton Av,27,71,327,Residential,1 Story Brick Residence,819,30.0,125.0,3807.0,5476,Claxton,"{'lat': 38.6953227, 'lng': -90.2401543}","{'lat': 38.6953227, 'lng': -90.2401543}"
51210003000,5249 Plover Av,27,72,327,Residential,1 Story Frame Residence,840,50.0,138.5,6995.0,5249,Plover,"{'lat': 38.6988435, 'lng': -90.2504347}","{'lat': 38.6988435, 'lng': -90.2504347}"
51230001400,5252 Gilmore Av,27,72,327,Residential,1 Story Frame Residence,720,50.0,138.6,6938.0,5252,Gilmore,"{'lat': 38.7010092, 'lng': -90.252158}","{'lat': 38.7010092, 'lng': -90.252158}"
51270000700,5424 Gilmore Av,27,72,327,Residential,1 Story Frame Residence,797,50.0,138.5,7873.0,5424,Gilmore,"{'lat': 38.70193769999999, 'lng': -90.25044229999999}","{'lat': 38.70193769999999, 'lng': -90.25044229999999}"
51270001200,5448 Gilmore Av,27,72,327,Residential,1 Story Brick Residence,722,25.0,138.5,3463.0,5448,Gilmore,"{'lat': 38.702241, 'lng': -90.249669}","{'lat': 38.702241, 'lng': -90.249669}"
51280001300,5454 Oriole Av,27,72,327,Residential,1 Story Frame Residence,968,29.0,140.0,3701.0,5454,Oriole,"{'lat': 38.7031721, 'lng': -90.2503339}","{'lat': 38.7031721, 'lng': -90.2503339}"
51280001600,5462 Oriole Av,27,72,327,Residential,1 Story Frame Residence,912,30.0,140.0,4200.0,5462,Oriole,"{'lat': 38.703316, 'lng': -90.2500589}","{'lat': 38.703316, 'lng': -90.2500589}"
51280001800,5468 Oriole Av,27,72,327,Residential,2 Story Frame Residence,954,30.0,140.0,3995.0,5468,Oriole,"{'lat': 38.7033879, 'lng': -90.24992139999999}","{'lat': 38.7033879, 'lng': -90.24992139999999}"
51280002300,5475 Gilmore Av,27,72,327,Residential,1 Story Brick Residence,816,37.5,138.5,4265.0,5475,Gilmore,"{'lat': 38.7030311, 'lng': -90.2492706}","{'lat': 38.7030311, 'lng': -90.2492706}"
